text,ideology,factuality,data_source
"Trump said he doesn't recall any direct contact with the ill employee, but that White House aides will be now tested daily for coronavirus instead of weekly. Officials would not say whether Trump himself will be tested daily.",2.0,0.0,babe
"Particularly significant in the Foundation’s declaration about there being “no neutral stance” on racial justice is that Wikipedia, the premier project of the Foundation, has long had a “neutrality” policy in place to guarantee site content reflects a comprehensive and balanced view of every subject.",,1.0,babe
"This includes children that officials have stolen from their families, done so with full knowledge that family separation and detention cause long-term harm to children, and done so with the fact that for the first time in years, migrant kids have died under U.S. watch.",4.0,1.0,babe
British Olympic swimmer Sharron Davies also slammed the concept of transgender athletes.,0.0,1.0,babe
"An individual can change his hormone levels and undergo surgery to better imitate the opposite sex, but a male on the day of his conception will remain a male on the day of his death.",,2.0,babe
"President Donald Trump campaigned in the battleground states of North Carolina and Florida on Thursday, saying the country’s economic prosperity was riding on the outcome of his Nov. 3 showdown with Democrat Joe Biden.",,0.0,babe
"Fauci said the virus was uploaded shortly after it was identified, but that there remains a window of approximately three months before a vaccine is created.",,,babe
"The DACA amnesty-for-wall funding plan is despised by Trump’s most loyal supporters who have warned the administration against caving to the big business lobby and billionaire donor class, both of which have pushed for an amnesty for illegal aliens for the last two years.",0.0,1.0,babe
"When their first caretaker is not the biological mother, they register the difference and the stress of it has lasting effects.”",,,babe
"If you look at guns per capita, the United States ranks number one in the world at 120 firearms per 100 civilians.",4.0,0.0,babe
"In the wake of the great Bronx injury epidemic of 2019, the Yankees continue to overhaul their people and processes for their training and conditioning.",0.0,0.0,babe
The report is an in-depth analysis of the Parkland shooting and offers a searing critique of the school and sheriff department’s ability to stymie the bloodshed.,4.0,0.0,babe
"Arson and looting began to take place in Minnesota this weekend, allegedly in protest of the killing of state resident George Floyd at the hands of police. ",0.0,0.0,babe
"For that matter, Christianity is equally anti-suicide. And yet, the Christian Right and many of President Donald Trump’s far-right white evangelical supporters have been encouraging behavior that is suicidal. ",4.0,2.0,babe
"Trump’s profound megalomania, impulsiveness, and defective character is what got us where we are today. If we are to have any shot at a real recovery, he needs to go.",4.0,2.0,babe
"It is gut-wrenching to know that parents of children in civil-war-torn Syria face similar horrors, as do the families of ISIS victims in many Muslim-majority nations.",,,babe
"A divided federal appeals court on Tuesday rejected Planned Parenthood’s constitutional challenge to an Ohio law depriving the organization of state funding because it performs abortions, handing a victory to anti-abortion advocates.",2.0,0.0,babe
"And so, while demonstrations began to spread and police engaged in ruthless attacks on nonviolent protesters, Americans have been subjected to Trump trying — feebly, but at great cost to both taxpayers and public safety — to assuage his ego by demanding that his real life display of weenie-ness be “fixed” with reshoots and post-production edits.",4.0,1.0,babe
"The facts are these: with the protection of the Democrat Party and media, the marauders have been loosened. ",0.0,2.0,babe
Kamala Harris says Trump not credible on possible COVID-19 vaccine,,0.0,babe
"If Donald Trump was willing to have Americans gassed and beaten so he could stage a photo opportunity, what will he be willing to do to retain the presidency come election time?",4.0,2.0,babe
"In addition to achieving police reforms in some cities, some protesters have removed Confederate statues and other symbols of America’s legacy of slavery.",,0.0,babe
"Shelby Steele, a senior fellow at Stanford University’s Hoover Institution said Friday that the contemporary civil rights movement under the banner of “Black Lives Matter” was deeply unserious, catering to an old form of victimization that has accomplished nothing to lift up black people.",0.0,0.0,babe
Closing the gender pay gap is not rocket science – even though recently graduated female rocket scientists earn 89 cents on the dollar to their male peers.,4.0,1.0,babe
Dr. Anthony Fauci predicted the U.S. will have a “safe and effective” coronavirus vaccine by the end of 2020.,,0.0,babe
"Ultimately, the rejection of mask-wearing really goes back to the fact that Trump, Ingraham and their most faithful followers are guided by fascist impulse, even when they don't or can't articulate a fully fleshed-out fascist ideology.",,2.0,babe
He even wants a son to get a background check before a father can give him a gun as a gift.,0.0,1.0,babe
"White Christian leaders, who once justified slavery, defended segregation, condoned lynching and ignored legal discrimination.",,,babe
"Even prior to Trump formally announcing Barrett as his nominee, leftists launched a string of attacks, targeting her faith, family, and conservative positions.",0.0,1.0,babe
